source_lang,target_lang,model,MRR
heb_Hebr,deu_Latn,jinaai/jina-embeddings-v3,0.9954663811167264
ory_Orya,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9954523223298659
spa_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9954480660703817
vec_Latn,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.995447837242186
mkd_Cyrl,urd_Arab,jinaai/jina-embeddings-v3,0.995440351372897
deu_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9954360648854591
ces_Latn,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9954301697352301
rus_Cyrl,ind_Latn,jinaai/jina-embeddings-v3,0.9954228512340594
isl_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.995412196499153
ind_Latn,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9954074010649205
nld_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9954008957305465
spa_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9954002078473453
als_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9953953706960659
srp_Cyrl,pol_Latn,jinaai/jina-embeddings-v3,0.9953945102631216
kor_Hang,sin_Sinh,jinaai/jina-embeddings-v3,0.9953886693017128
ltz_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9953886693017128
afr_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9953862105167341
fra_Latn,ces_Latn,microsoft/harrier-oss-v1-0.6b,0.995385525913858
tgl_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9953844444934966
slv_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.9953827698558377
ron_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9953813277322687
hun_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9953755504561423
apc_Arab,est_Latn,jinaai/jina-embeddings-v3,0.9953651421042726
ben_Beng,hne_Deva,microsoft/harrier-oss-v1-0.6b,0.995361448773165
pol_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9953551912568306
pol_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9953522985686207
bho_Deva,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9953512396694214
srp_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9953509610446913
hrv_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9953488530555529
ces_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9953466160433374
swe_Latn,ron_Latn,jinaai/jina-embeddings-v3,0.9953402087330658
ltz_Latn,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9953392621870882
tur_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9953386523119908
heb_Hebr,dan_Latn,jinaai/jina-embeddings-v3,0.9953315666214718
mkd_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9953202876358613
fra_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9953189472510315
srd_Latn,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9953138100371302
vec_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.995308154003806
ita_Latn,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.995306324110672
apc_Arab,kor_Hang,microsoft/harrier-oss-v1-0.6b,0.995306324110672
hin_Deva,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9952981839845516
sin_Sinh,als_Latn,intfloat/multilingual-e5-large,0.9952974972792202
srp_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,0.9952927959721438
heb_Hebr,ita_Latn,jinaai/jina-embeddings-v3,0.9952921637131493
mkd_Cyrl,sin_Sinh,intfloat/multilingual-e5-large,0.9952894179551344
mal_Mlym,tgl_Latn,intfloat/multilingual-e5-large,0.9952865859888596
bos_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9952727790995279
nob_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9952726945860866
heb_Hebr,nld_Latn,jinaai/jina-embeddings-v3,0.9952709561761595
rus_Cyrl,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9952697605316991
mal_Mlym,sin_Sinh,intfloat/multilingual-e5-large,0.9952682807044634
spa_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.995260803338453
fur_Latn,hun_Latn,microsoft/harrier-oss-v1-0.6b,0.9952588172696868
epo_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9952569169960476
mkd_Cyrl,heb_Hebr,jinaai/jina-embeddings-v3,0.9952512730399401
mkd_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9952479766610203
eng_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9952429742388758
dan_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9952381462045063
hne_Deva,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9952380217392008
srd_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9952303954280238
npi_Deva,por_Latn,jinaai/jina-embeddings-v3,0.9952297339902142
slk_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9952259781592334
ell_Grek,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.9952239789196312
bul_Cyrl,heb_Hebr,jinaai/jina-embeddings-v3,0.9952145965083803
ita_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9952008566985402
ast_Latn,lvs_Latn,microsoft/harrier-oss-v1-0.6b,0.9952004517221908
srp_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9951927401749666
bul_Cyrl,spa_Latn,jinaai/jina-embeddings-v3,0.9951895233469843
bul_Cyrl,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9951893052302888
ita_Latn,cat_Latn,microsoft/harrier-oss-v1-0.6b,0.9951880576319156
hrv_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9951795611934293
eng_Latn,bjn_Latn,microsoft/harrier-oss-v1-0.6b,0.9951779009499409
dan_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9951753652280584
fur_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9951690821256038
dan_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.9951551522248244
slk_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9951519206788528
ben_Beng,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.995148901173024
afr_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9951416337285904
nob_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9951349959466552
eng_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9951313914695953
dan_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9951312586202108
bul_Cyrl,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9951261652201864
epo_Latn,sun_Latn,microsoft/harrier-oss-v1-0.6b,0.9951214510837272
slv_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9951204041520711
srd_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.99511810653115
pap_Latn,fin_Latn,microsoft/harrier-oss-v1-0.6b,0.99511810653115
heb_Hebr,tgl_Latn,intfloat/multilingual-e5-large,0.9951008468248312
nld_Latn,nno_Latn,intfloat/multilingual-e5-large,0.9950989278276667
npi_Deva,urd_Arab,intfloat/multilingual-e5-large,0.9950977744427794
fin_Latn,pap_Latn,microsoft/harrier-oss-v1-0.6b,0.9950922266139656
srd_Latn,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9950922266139656
vec_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9950907537731504
hun_Latn,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.995087948941704
bos_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9950756679957355
ben_Beng,npi_Deva,intfloat/multilingual-e5-large,0.9950663561248299
hrv_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9950661152817246
slv_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9950607891328032
ron_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
arb_Arab,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
eus_Latn,zho_Hans,jinaai/jina-embeddings-v3,0.9950592885375494
scn_Latn,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
slk_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9950562801418112
ces_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9950417080342594
srd_Latn,mkd_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9950357613401092
amh_Ethi,kor_Hang,microsoft/harrier-oss-v1-0.6b,0.9950256018684872
zsm_Latn,als_Latn,intfloat/multilingual-e5-large,0.9950144061785896
eng_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.9950096463346132
dan_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9950038921808599
ces_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9949969331995092
spa_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.994995734915362
cym_Latn,als_Latn,intfloat/multilingual-e5-large,0.9949899060333653
ceb_Latn,war_Latn,intfloat/multilingual-e5-large,0.9949863349408966
swe_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9949859199651311
arz_Arab,nob_Latn,jinaai/jina-embeddings-v3,0.9949846033642796
arb_Arab,npi_Deva,microsoft/harrier-oss-v1-0.6b,0.994980289416578
fur_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9949769433465088
epo_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9949769433465088
srd_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9949769433465084
pol_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9949769433465084
kir_Cyrl,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9949769433465084
ita_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9949740919824159
fin_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.994970582022914
pol_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9949670641275365
tur_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9949669153607141
bos_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9949624210777259
lmo_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9949584156785244
ell_Grek,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9949583658600052
rus_Cyrl,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9949559161964368
deu_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9949546485260772
ron_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9949477946916472
eng_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.994940683178388
arb_Arab,sun_Latn,microsoft/harrier-oss-v1-0.6b,0.9949406296287204
ast_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-0.6b,0.994939104403077
eng_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9949382503243986
bul_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9949374795371819
ekk_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9949369911899184
fra_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9949310051889608
kat_Geor,zho_Hans,jinaai/jina-embeddings-v3,0.994927536231884
nld_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9949253956426087
mlt_Latn,nob_Latn,microsoft/harrier-oss-v1-0.6b,0.994916437532222
heb_Hebr,spa_Latn,jinaai/jina-embeddings-v3,0.994914111048173
als_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.994912742922881
ita_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9949093073933006
nld_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.994908491959454
azj_Latn,nob_Latn,microsoft/harrier-oss-v1-0.6b,0.994906912530648
ell_Grek,tgl_Latn,intfloat/multilingual-e5-large,0.9949008849311771
azj_Latn,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9948997447299078
arb_Arab,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9948945981554675
est_Latn,tel_Telu,microsoft/harrier-oss-v1-0.6b,0.9948863636363636
fra_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9948837216477986
ben_Beng,slk_Latn,jinaai/jina-embeddings-v3,0.9948807715543033
tur_Latn,urd_Arab,jinaai/jina-embeddings-v3,0.9948788429452332
mag_Deva,npi_Deva,intfloat/multilingual-e5-large,0.9948777345165324
spa_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9948718243011291
rus_Cyrl,tha_Thai,jinaai/jina-embeddings-v3,0.9948696743478602
epo_Latn,swh_Latn,microsoft/harrier-oss-v1-0.6b,0.9948634899721857
kor_Hang,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9948475437605871
ory_Orya,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9948392039580565
khm_Khmr,nob_Latn,jinaai/jina-embeddings-v3,0.994833868577075
heb_Hebr,als_Latn,intfloat/multilingual-e5-large,0.9948325807003641
kaz_Cyrl,oci_Latn,microsoft/harrier-oss-v1-0.6b,0.99481981935635
spa_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9948177848288389
epo_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9948167280677164
est_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.994816174164
hin_Deva,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9948160616705699
deu_Latn,urd_Arab,intfloat/multilingual-e5-large,0.994810538243138
nld_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9948078175091718
rus_Cyrl,tur_Latn,jinaai/jina-embeddings-v3,0.9948042636350851
fin_Latn,ast_Latn,microsoft/harrier-oss-v1-0.6b,0.9947993130058348
eng_Latn,ceb_Latn,microsoft/harrier-oss-v1-0.6b,0.9947971944560886
hrv_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9947934312064748
hin_Deva,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9947885574995026
dan_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.994786256501254
nld_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9947805298170587
kor_Hang,nno_Latn,microsoft/harrier-oss-v1-0.6b,0.9947804912478824
ell_Grek,vie_Latn,intfloat/multilingual-e5-large,0.9947771678705393
hun_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9947749679571141
heb_Hebr,rus_Cyrl,jinaai/jina-embeddings-v3,0.9947715046298438
fra_Latn,glg_Latn,microsoft/harrier-oss-v1-0.6b,0.9947713374967474
ory_Orya,sin_Sinh,intfloat/multilingual-e5-large,0.9947676179647279
vec_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9947665056360708
ind_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9947641351622616
nld_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9947571183271469
dan_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9947562119515077
slv_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.994751892203781
eng_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9947513745354796
tur_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9947509527688482
deu_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9947488143629335
spa_Latn,bul_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9947460542824305
ben_Beng,mkd_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9947458055056728
por_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9947382867259836
ltz_Latn,oci_Latn,microsoft/harrier-oss-v1-0.6b,0.9947373936998444
hrv_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9947373516243794
pol_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9947365015865028
rus_Cyrl,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.994729907773386
hrv_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9947150180414426
bul_Cyrl,slk_Latn,microsoft/harrier-oss-v1-0.6b,0.9947113302868826
jpn_Jpan,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.9947063805759456
dan_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9946983196181343
dan_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9946970159353064
deu_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.994695041238163
eng_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9946942545934556
heb_Hebr,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.994690297229499
srd_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9946887351778656
ceb_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9946870849681154
bel_Cyrl,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9946843796159037
deu_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9946740917473277
kat_Geor,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9946692320311351
heb_Hebr,srp_Cyrl,intfloat/multilingual-e5-large,0.9946667275423895
rus_Cyrl,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9946654146010117
fur_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9946640316205534
pol_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9946557268774591
cat_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9946545021447204
tur_Latn,ita_Latn,jinaai/jina-embeddings-v3,0.9946526151444184
nld_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9946504293547753
slv_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9946475625823452
amh_Ethi,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9946475625823452
bul_Cyrl,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9946428571428572
ben_Beng,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9946378280332457
hne_Deva,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9946359600072211
ces_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9946134265926937
bul_Cyrl,bel_Cyrl,intfloat/multilingual-e5-large,0.9946042280830047
deu_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9946022359291302
ukr_Cyrl,rus_Cyrl,jinaai/jina-embeddings-v3,0.9946009124694795
est_Latn,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9945999106050076
fur_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9945981554677208
ind_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9945868118444741
lit_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9945856083058828
kat_Geor,swe_Latn,jinaai/jina-embeddings-v3,0.9945835469331039
bos_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9945805968502868
hrv_Latn,rus_Cyrl,intfloat/multilingual-e5-large,0.994576764242119
nld_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9945674103244614
lao_Laoo,por_Latn,jinaai/jina-embeddings-v3,0.994567392547294
eng_Latn,min_Latn,microsoft/harrier-oss-v1-0.6b,0.9945666620437787
bak_Cyrl,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
srd_Latn,dan_Latn,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
srd_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
mkd_Cyrl,swe_Latn,jinaai/jina-embeddings-v3,0.9945573584625107
bel_Cyrl,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9945572280619628
oci_Latn,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9945569828722004
hun_Latn,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.994541690193864
est_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.994541690193864
vec_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9945409982174688
ukr_Cyrl,ron_Latn,jinaai/jina-embeddings-v3,0.9945396066106789
zsm_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9945316520582866
slk_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9945301173748188
ron_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9945233665766691
tur_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9945194229228442
eng_Latn,kat_Geor,jinaai/jina-embeddings-v3,0.9945165045218503
fra_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9945039534691174
srp_Cyrl,spa_Latn,intfloat/multilingual-e5-large,0.9944981150777403
eng_Latn,fin_Latn,intfloat/multilingual-e5-large,0.9944958420971672
eng_Latn,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9944908112881784
ind_Latn,min_Latn,microsoft/harrier-oss-v1-0.6b,0.9944880347846264
khm_Khmr,kor_Hang,jinaai/jina-embeddings-v3,0.9944867933998368
fra_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9944828722002634
spa_Latn,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9944790332420512
ell_Grek,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.9944622859025032
hrv_Latn,swe_Latn,intfloat/multilingual-e5-large,0.9944599509448799
mai_Deva,urd_Arab,intfloat/multilingual-e5-large,0.9944546173118873
spa_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9944535554037695
hye_Armn,swe_Latn,jinaai/jina-embeddings-v3,0.994452254544281
lit_Latn,ita_Latn,jinaai/jina-embeddings-v3,0.9944478870893714
vec_Latn,nob_Latn,microsoft/harrier-oss-v1-0.6b,0.9944473184530728
urd_Arab,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9944429342286897
ita_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9944401568376978
mkd_Cyrl,spa_Latn,jinaai/jina-embeddings-v3,0.9944369081383191
mai_Deva,sin_Sinh,intfloat/multilingual-e5-large,0.9944291436609916
arz_Arab,kor_Hang,microsoft/harrier-oss-v1-0.6b,0.994419740887132
tur_Latn,ind_Latn,jinaai/jina-embeddings-v3,0.9944132465725225
eng_Latn,nno_Latn,intfloat/multilingual-e5-large,0.9944084217536258
fur_Latn,nob_Latn,microsoft/harrier-oss-v1-0.6b,0.994408187026994
ces_Latn,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9943787428418576
kan_Knda,mar_Deva,intfloat/multilingual-e5-large,0.9943679397398454
slv_Latn,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9943678953728359
rus_Cyrl,urd_Arab,jinaai/jina-embeddings-v3,0.994366705298056
ben_Beng,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9943658493842502
hye_Armn,ita_Latn,jinaai/jina-embeddings-v3,0.9943610057710445
slk_Latn,deu_Latn,jinaai/jina-embeddings-v3,0.9943595626179675
lit_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.9943569940136024
slv_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9943524119619984
glg_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.994351119894598
kat_Geor,als_Latn,intfloat/multilingual-e5-large,0.9943454960239918
ben_Beng,bos_Latn,intfloat/multilingual-e5-large,0.9943431607698829
swe_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9943411474937931
ukr_Cyrl,tur_Latn,jinaai/jina-embeddings-v3,0.9943275155588056
ron_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9943248597955348
khm_Khmr,zho_Hant,jinaai/jina-embeddings-v3,0.9943181818181818
ces_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9943120171781967
heb_Hebr,swe_Latn,jinaai/jina-embeddings-v3,0.9943079164836115
ell_Grek,fra_Latn,intfloat/multilingual-e5-large,0.9943054108999532
ben_Beng,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.994305211555237
bos_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9942902412050156
bos_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9942901883268603
spa_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9942899379015887
ceb_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.994288612116481
ces_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9942877420412429
vec_Latn,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9942852437417656
cat_Latn,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9942767097797172
srd_Latn,als_Latn,microsoft/harrier-oss-v1-0.6b,0.9942762606300156
hne_Deva,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.994274463005488
eng_Latn,hye_Armn,intfloat/multilingual-e5-large,0.9942699703480173
amh_Ethi,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9942687747035572
ast_Latn,eus_Latn,jinaai/jina-embeddings-v3,0.9942687747035572
jav_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9942632850241546
ron_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9942568324144265
bel_Cyrl,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9942561222705464
kaz_Cyrl,nob_Latn,jinaai/jina-embeddings-v3,0.9942550506946924
hun_Latn,fra_Latn,intfloat/multilingual-e5-large,0.99422907891855
hne_Deva,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9942289825708218
nld_Latn,glg_Latn,microsoft/harrier-oss-v1-0.6b,0.9942250395324166
bul_Cyrl,vie_Latn,intfloat/multilingual-e5-large,0.9942244972893584
nno_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9942243441012998
arb_Arab,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.9942240730284208
deu_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.994221225599691
slv_Latn,deu_Latn,microsoft/harrier-oss-v1-0.6b,0.9942198205012582
srd_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9942123094297008
heb_Hebr,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.9942123094297008
sin_Sinh,swe_Latn,jinaai/jina-embeddings-v3,0.9942111364729913
hrv_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9942101543769843
fin_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9942038122412076
ita_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.9942037470725996
ita_Latn,glg_Latn,intfloat/multilingual-e5-large,0.9942029095704893
hrv_Latn,bel_Cyrl,intfloat/multilingual-e5-large,0.9942026265715342
vec_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9942024280067758
rus_Cyrl,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9942006702476778
deu_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9941944028202945
swe_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.9941941563623116
vec_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9941923874571502
slk_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9941909035369476
ben_Beng,slv_Latn,jinaai/jina-embeddings-v3,0.9941876932135452
slv_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9941832777015084
ben_Beng,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9941814855418081
ron_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.994166341399948
zsm_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9941647150663544
deu_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9941645571163951
spa_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9941578101928409
mkd_Cyrl,zsm_Latn,intfloat/multilingual-e5-large,0.9941549903551858
