source_lang,target_lang,model,MRR
cym_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.9957339878447874
est_Latn,urd_Arab,jinaai/jina-embeddings-v3,0.99572023139544
est_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.995719313674946
ita_Latn,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.9957180500658762
arb_Arab,isl_Latn,jinaai/jina-embeddings-v3,0.995718050065876
hrv_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9957177498517484
pol_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9957160987512614
vec_Latn,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9957146890376704
deu_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9957131517805073
eng_Latn,glg_Latn,intfloat/multilingual-e5-large,0.9957105547893146
mkd_Cyrl,rus_Cyrl,jinaai/jina-embeddings-v3,0.9957076052362936
spa_Latn,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9957005743227496
als_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9956972227107652
fur_Latn,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.9956945228684358
jav_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9956908036978804
eng_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9956830292539487
rus_Cyrl,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9956820843091334
ita_Latn,als_Latn,intfloat/multilingual-e5-large,0.995680779385341
mkd_Cyrl,pol_Latn,jinaai/jina-embeddings-v3,0.9956778782739778
dan_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.99567612887771
hrv_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9956739526411658
glg_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9956729402002924
zsm_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9956620283375451
deu_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9956616577481721
eng_Latn,ell_Grek,codefuse-ai/F2LLM-v2-0.6B,0.9956615269382554
eng_Latn,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9956596787828518
bos_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9956535726339348
dan_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9956533745426352
ast_Latn,uzn_Latn,microsoft/harrier-oss-v1-0.6b,0.9956367594557236
fur_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9956357048748352
epo_Latn,snd_Arab,intfloat/multilingual-e5-large,0.9956357048748352
afr_Latn,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.9956293706293706
hun_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9956277827660579
hrv_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9956216271255474
fra_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9956172883404708
bul_Cyrl,pol_Latn,codefuse-ai/F2LLM-v2-330M,0.9956155717648946
sin_Sinh,tgl_Latn,intfloat/multilingual-e5-large,0.995613321896287
nno_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9956127247990415
srd_Latn,fra_Latn,microsoft/harrier-oss-v1-270m,0.9956121776773952
pol_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9956047172967548
slk_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9956025610961462
rus_Cyrl,ces_Latn,microsoft/harrier-oss-v1-0.6b,0.9955965000322822
est_Latn,tam_Taml,microsoft/harrier-oss-v1-0.6b,0.9955913651565824
vec_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.995590218959784
hrv_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9955897175604945
ben_Beng,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.995587245459967
cat_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9955862977602108
nld_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9955862977602108
fin_Latn,pap_Latn,microsoft/harrier-oss-v1-270m,0.9955862977602108
est_Latn,sin_Sinh,jinaai/jina-embeddings-v3,0.9955862977602108
fur_Latn,heb_Hebr,microsoft/harrier-oss-v1-0.6b,0.9955862977602108
amh_Ethi,eng_Latn,microsoft/harrier-oss-v1-270m,0.9955840017598434
slv_Latn,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9955814187594301
slv_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9955787082034409
ell_Grek,vie_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9955760962131239
lit_Latn,por_Latn,jinaai/jina-embeddings-v3,0.9955682795284028
ben_Beng,dan_Latn,jinaai/jina-embeddings-v3,0.9955674277907884
fra_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9955666146239917
deu_Latn,slk_Latn,microsoft/harrier-oss-v1-0.6b,0.995566377047346
eng_Latn,cym_Latn,intfloat/multilingual-e5-large,0.9955655732562363
sin_Sinh,urd_Arab,intfloat/multilingual-e5-large,0.9955651993933051
pol_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.995562022623257
zsm_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.995561459210782
hrv_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9955601092896174
npi_Deva,por_Latn,microsoft/harrier-oss-v1-270m,0.9955581335663354
kor_Hang,pan_Guru,jinaai/jina-embeddings-v3,0.9955533596837944
ben_Beng,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.9955533596837944
fur_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9955533596837944
bak_Cyrl,zho_Hans,microsoft/harrier-oss-v1-270m,0.9955533596837944
ben_Beng,bos_Latn,microsoft/harrier-oss-v1-270m,0.9955503512880561
deu_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9955500860373908
nno_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9955469304893382
eng_Latn,ory_Orya,microsoft/harrier-oss-v1-270m,0.9955425750074972
rus_Cyrl,swe_Latn,jinaai/jina-embeddings-v3,0.995540593286495
dan_Latn,ita_Latn,jinaai/jina-embeddings-v3,0.9955326287516237
ben_Beng,als_Latn,intfloat/multilingual-e5-large,0.9955315564620286
heb_Hebr,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9955260582169757
dan_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.9955235167837627
dan_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9955201901923214
ron_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9955154461836571
ast_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-270m,0.9955080000111708
deu_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9955065044784093
vec_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9955059488162254
ben_Beng,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.99550395256917
slk_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.9954984757461591
zsm_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9954913325773145
slv_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9954898020251413
fra_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9954856322105075
eng_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.9954848993961609
epo_Latn,sun_Latn,microsoft/harrier-oss-v1-270m,0.9954847544843544
oci_Latn,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9954774310011464
pol_Latn,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.9954720560129564
tur_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9954710144927537
heb_Hebr,deu_Latn,jinaai/jina-embeddings-v3,0.9954663811167264
ory_Orya,urd_Arab,microsoft/harrier-oss-v1-0.6b,0.9954523223298659
spa_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9954480660703817
vec_Latn,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.995447837242186
mkd_Cyrl,urd_Arab,jinaai/jina-embeddings-v3,0.995440351372897
deu_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9954360648854591
rus_Cyrl,spa_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9954301545355551
rus_Cyrl,ind_Latn,jinaai/jina-embeddings-v3,0.9954228512340594
isl_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.995412196499153
ind_Latn,zsm_Latn,microsoft/harrier-oss-v1-0.6b,0.9954074010649205
nld_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9954008957305465
spa_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9954002078473453
als_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9953953706960659
srp_Cyrl,pol_Latn,jinaai/jina-embeddings-v3,0.9953945102631216
ben_Beng,hne_Deva,microsoft/harrier-oss-v1-270m,0.9953921541048252
ltz_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9953886693017128
afr_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9953862105167341
tgl_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9953844444934966
slv_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.9953827698558377
ron_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9953813277322687
hun_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9953755504561423
apc_Arab,est_Latn,jinaai/jina-embeddings-v3,0.9953651421042726
pol_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9953551912568306
spa_Latn,vie_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9953540853723741
pol_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9953522985686207
srp_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9953509610446913
hrv_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9953488530555529
ces_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9953466160433374
swe_Latn,ron_Latn,jinaai/jina-embeddings-v3,0.9953402087330658
ltz_Latn,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9953392621870882
tur_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9953386523119908
heb_Hebr,dan_Latn,jinaai/jina-embeddings-v3,0.9953315666214718
mkd_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9953202876358613
fra_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9953189472510315
vec_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.995308154003806
ita_Latn,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.995306324110672
hin_Deva,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9952981839845516
sin_Sinh,als_Latn,intfloat/multilingual-e5-large,0.9952974972792202
srp_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,0.9952927959721438
heb_Hebr,ita_Latn,jinaai/jina-embeddings-v3,0.9952921637131493
mkd_Cyrl,sin_Sinh,intfloat/multilingual-e5-large,0.9952894179551344
mal_Mlym,tgl_Latn,intfloat/multilingual-e5-large,0.9952865859888596
bos_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9952727790995279
nob_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9952726945860866
heb_Hebr,nld_Latn,jinaai/jina-embeddings-v3,0.9952709561761595
rus_Cyrl,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9952697605316991
mal_Mlym,sin_Sinh,intfloat/multilingual-e5-large,0.9952682807044634
spa_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.995260803338453
eng_Latn,aeb_Arab,microsoft/harrier-oss-v1-270m,0.9952598063009962
fur_Latn,hun_Latn,microsoft/harrier-oss-v1-0.6b,0.9952588172696868
epo_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9952569169960476
mkd_Cyrl,heb_Hebr,jinaai/jina-embeddings-v3,0.9952512730399401
mkd_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9952479766610203
mag_Deva,npi_Deva,microsoft/harrier-oss-v1-270m,0.9952425797468047
dan_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9952381462045063
hne_Deva,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9952380217392008
srd_Latn,als_Latn,microsoft/harrier-oss-v1-270m,0.9952314648460894
slk_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9952259781592334
ell_Grek,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.9952239789196312
bul_Cyrl,heb_Hebr,jinaai/jina-embeddings-v3,0.9952145965083803
ben_Beng,slv_Latn,microsoft/harrier-oss-v1-270m,0.9952062370986107
arb_Arab,npi_Deva,microsoft/harrier-oss-v1-270m,0.9952042442258022
ita_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9952008566985402
ast_Latn,lvs_Latn,microsoft/harrier-oss-v1-0.6b,0.9952004517221908
rus_Cyrl,crh_Latn,microsoft/harrier-oss-v1-270m,0.9952004517221908
srp_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9951927401749666
ita_Latn,cat_Latn,microsoft/harrier-oss-v1-0.6b,0.9951880576319156
hrv_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9951795611934293
eng_Latn,bjn_Latn,microsoft/harrier-oss-v1-0.6b,0.9951779009499409
dan_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9951753652280584
fur_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9951690821256038
hrv_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9951649102263855
bul_Cyrl,slk_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9951558492249359
dan_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.9951551522248244
slk_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9951519206788528
ben_Beng,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.995148901173024
afr_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9951416337285904
nob_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9951349959466552
eng_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9951313914695953
dan_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9951312586202108
slv_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9951204041520711
srd_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.99511810653115
bul_Cyrl,ell_Grek,codefuse-ai/F2LLM-v2-0.6B,0.9951146353052981
nld_Latn,nno_Latn,intfloat/multilingual-e5-large,0.9950989278276667
npi_Deva,urd_Arab,intfloat/multilingual-e5-large,0.9950977744427794
vec_Latn,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9950907537731504
hun_Latn,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.995087948941704
bos_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9950756679957355
ben_Beng,npi_Deva,intfloat/multilingual-e5-large,0.9950663561248299
hrv_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9950661152817246
slv_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9950607891328032
scn_Latn,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
ron_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
arb_Arab,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9950592885375494
eus_Latn,zho_Hans,jinaai/jina-embeddings-v3,0.9950592885375494
oci_Latn,tam_Taml,microsoft/harrier-oss-v1-270m,0.9950592885375494
slk_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9950562801418112
srd_Latn,mkd_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9950357613401092
eng_Latn,mai_Deva,microsoft/harrier-oss-v1-270m,0.9950355684942285
amh_Ethi,kor_Hang,microsoft/harrier-oss-v1-0.6b,0.9950256018684872
deu_Latn,slv_Latn,microsoft/harrier-oss-v1-270m,0.9950235330144306
zsm_Latn,als_Latn,intfloat/multilingual-e5-large,0.9950144061785896
eng_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.9950096463346132
dan_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9950038921808599
eng_Latn,hye_Armn,microsoft/harrier-oss-v1-270m,0.9949986556710493
ces_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9949969331995092
spa_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.994995734915362
cym_Latn,als_Latn,intfloat/multilingual-e5-large,0.9949899060333653
ceb_Latn,war_Latn,intfloat/multilingual-e5-large,0.9949863349408966
swe_Latn,spa_Latn,microsoft/harrier-oss-v1-0.6b,0.9949859199651311
bul_Cyrl,ceb_Latn,microsoft/harrier-oss-v1-270m,0.9949795081967212
epo_Latn,isl_Latn,jinaai/jina-embeddings-v3,0.9949769433465088
fur_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9949769433465088
pol_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9949769433465084
ita_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9949740919824159
fin_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.994970582022914
pol_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.9949670641275365
tur_Latn,pol_Latn,microsoft/harrier-oss-v1-0.6b,0.9949669153607141
bos_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9949624210777259
lmo_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9949584156785244
ell_Grek,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9949583658600052
ron_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9949487782056383
ron_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9949477946916472
deu_Latn,spa_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9949440341530186
eng_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.994940683178388
arb_Arab,sun_Latn,microsoft/harrier-oss-v1-0.6b,0.9949406296287204
kan_Knda,mar_Deva,intfloat/multilingual-e5-small,0.994939065192382
eng_Latn,zul_Latn,microsoft/harrier-oss-v1-0.6b,0.9949382503243986
bul_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9949374795371819
ekk_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9949369911899184
fra_Latn,ind_Latn,microsoft/harrier-oss-v1-0.6b,0.9949310051889608
kor_Hang,urd_Arab,jinaai/jina-embeddings-v5-text-small,0.9949285414631074
ast_Latn,sin_Sinh,microsoft/harrier-oss-v1-270m,0.994927536231884
nld_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9949253956426087
heb_Hebr,spa_Latn,jinaai/jina-embeddings-v3,0.994914111048173
als_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.994912742922881
ita_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9949093073933006
nld_Latn,hin_Deva,microsoft/harrier-oss-v1-0.6b,0.994908491959454
ell_Grek,tgl_Latn,intfloat/multilingual-e5-large,0.9949008849311771
azj_Latn,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9948997447299078
arb_Arab,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9948945981554675
est_Latn,tel_Telu,microsoft/harrier-oss-v1-0.6b,0.9948863636363636
fra_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9948837216477986
ben_Beng,slk_Latn,jinaai/jina-embeddings-v3,0.9948807715543033
tur_Latn,urd_Arab,jinaai/jina-embeddings-v3,0.9948788429452332
spa_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9948718243011291
rus_Cyrl,tha_Thai,jinaai/jina-embeddings-v3,0.9948696743478602
ell_Grek,fra_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9948492922299053
kor_Hang,ckb_Arab,microsoft/harrier-oss-v1-0.6b,0.9948475437605871
ory_Orya,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9948392039580565
pol_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.9948363496459363
khm_Khmr,nob_Latn,jinaai/jina-embeddings-v3,0.994833868577075
heb_Hebr,als_Latn,intfloat/multilingual-e5-large,0.9948325807003641
kaz_Cyrl,oci_Latn,microsoft/harrier-oss-v1-0.6b,0.99481981935635
spa_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9948177848288389
est_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.994816174164
hin_Deva,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9948160616705699
deu_Latn,urd_Arab,intfloat/multilingual-e5-large,0.994810538243138
nld_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9948078175091718
rus_Cyrl,tur_Latn,jinaai/jina-embeddings-v3,0.9948042636350851
hne_Deva,urd_Arab,microsoft/harrier-oss-v1-270m,0.994802764983479
fin_Latn,ast_Latn,microsoft/harrier-oss-v1-0.6b,0.9947993130058348
hrv_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9947934312064748
hin_Deva,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9947885574995026
dan_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.994786256501254
nld_Latn,ell_Grek,microsoft/harrier-oss-v1-0.6b,0.9947805298170587
slv_Latn,deu_Latn,microsoft/harrier-oss-v1-270m,0.9947771880734411
hun_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9947749679571141
heb_Hebr,rus_Cyrl,jinaai/jina-embeddings-v3,0.9947715046298438
fra_Latn,glg_Latn,microsoft/harrier-oss-v1-0.6b,0.9947713374967474
ory_Orya,sin_Sinh,intfloat/multilingual-e5-large,0.9947676179647279
vec_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9947665056360708
hne_Deva,ita_Latn,microsoft/harrier-oss-v1-270m,0.9947660579206687
ind_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9947641351622616
nld_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9947571183271469
dan_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9947562119515077
slv_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.994751892203781
eng_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9947513745354796
tur_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9947509527688482
ben_Beng,mkd_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9947458055056728
hne_Deva,zho_Hant,microsoft/harrier-oss-v1-270m,0.9947425270479924
ast_Latn,tam_Taml,microsoft/harrier-oss-v1-270m,0.9947418852557192
por_Latn,lit_Latn,jinaai/jina-embeddings-v3,0.9947382867259836
ltz_Latn,oci_Latn,microsoft/harrier-oss-v1-0.6b,0.9947373936998444
est_Latn,mal_Mlym,microsoft/harrier-oss-v1-270m,0.9947311894106008
ben_Beng,hye_Armn,intfloat/multilingual-e5-small,0.9947187649547388
hrv_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9947150180414426
jpn_Jpan,crh_Latn,microsoft/harrier-oss-v1-0.6b,0.9947063805759456
als_Latn,urd_Arab,microsoft/harrier-oss-v1-270m,0.9947004901018575
dan_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9946983196181343
dan_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9946970159353064
deu_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.994695041238163
eng_Latn,khm_Khmr,jinaai/jina-embeddings-v3,0.9946942545934556
heb_Hebr,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.994690297229499
srd_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9946887351778656
ceb_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9946870849681154
bel_Cyrl,eng_Latn,microsoft/harrier-oss-v1-0.6b,0.9946843796159037
deu_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9946740917473277
eng_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.9946703197737334
kat_Geor,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9946692320311351
heb_Hebr,srp_Cyrl,intfloat/multilingual-e5-large,0.9946667275423895
rus_Cyrl,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9946654146010117
ukr_Cyrl,vie_Latn,codefuse-ai/F2LLM-v2-0.6B,0.9946648636127813
fur_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9946640316205534
ben_Beng,mal_Mlym,microsoft/harrier-oss-v1-270m,0.9946583246557181
pol_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9946557268774591
cat_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9946545021447204
tur_Latn,ita_Latn,jinaai/jina-embeddings-v3,0.9946526151444184
nld_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9946504293547753
slv_Latn,fur_Latn,microsoft/harrier-oss-v1-0.6b,0.9946475625823452
plt_Latn,por_Latn,microsoft/harrier-oss-v1-270m,0.9946475625823452
ces_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9946134265926937
bul_Cyrl,bel_Cyrl,intfloat/multilingual-e5-large,0.9946042280830047
deu_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9946022359291302
ukr_Cyrl,rus_Cyrl,jinaai/jina-embeddings-v3,0.9946009124694795
fur_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9945981554677208
kan_Knda,tam_Taml,microsoft/harrier-oss-v1-270m,0.9945954223680624
ita_Latn,ind_Latn,microsoft/harrier-oss-v1-270m,0.994593907167812
ind_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9945868118444741
lit_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9945856083058828
kat_Geor,swe_Latn,jinaai/jina-embeddings-v3,0.9945835469331039
bos_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9945805968502868
epo_Latn,lit_Latn,microsoft/harrier-oss-v1-270m,0.9945730961726048
nld_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9945674103244614
lao_Laoo,por_Latn,jinaai/jina-embeddings-v3,0.994567392547294
eng_Latn,min_Latn,microsoft/harrier-oss-v1-0.6b,0.9945666620437787
srd_Latn,swe_Latn,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
srd_Latn,dan_Latn,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
bak_Cyrl,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9945652173913044
mkd_Cyrl,swe_Latn,jinaai/jina-embeddings-v3,0.9945573584625107
bel_Cyrl,rus_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9945572280619628
oci_Latn,pan_Guru,microsoft/harrier-oss-v1-0.6b,0.9945569828722004
kaz_Cyrl,nob_Latn,microsoft/harrier-oss-v1-270m,0.9945505129830716
est_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.994541690193864
hun_Latn,ltz_Latn,microsoft/harrier-oss-v1-0.6b,0.994541690193864
vec_Latn,tgl_Latn,microsoft/harrier-oss-v1-0.6b,0.9945409982174688
ukr_Cyrl,ron_Latn,jinaai/jina-embeddings-v3,0.9945396066106789
zsm_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9945316520582866
slk_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9945301173748188
azj_Latn,eng_Latn,microsoft/harrier-oss-v1-270m,0.9945277551854845
ron_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.9945233665766691
bos_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9945220080465982
tur_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9945194229228442
eng_Latn,kat_Geor,jinaai/jina-embeddings-v3,0.9945165045218503
fra_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9945039534691174
