source_lang,target_lang,model,MRR
als_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9966816844018758
slv_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.99667325428195
ckb_Arab,por_Latn,microsoft/harrier-oss-v1-270m,0.99667325428195
bho_Deva,eng_Latn,microsoft/harrier-oss-v1-270m,0.9966730228668932
nob_Latn,hun_Latn,microsoft/harrier-oss-v1-270m,0.996670166337286
cym_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9966699373328027
cat_Latn,fur_Latn,microsoft/harrier-oss-v1-270m,0.9966650197628458
vec_Latn,por_Latn,microsoft/harrier-oss-v1-270m,0.9966582824290334
oci_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-270m,0.9966512955643392
ces_Latn,pap_Latn,microsoft/harrier-oss-v1-270m,0.9966414925654056
hrv_Latn,als_Latn,intfloat/multilingual-e5-large,0.9966366217459655
est_Latn,zho_Hans,microsoft/harrier-oss-v1-270m,0.9966313330937836
ron_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9966273183931773
ars_Arab,kor_Hang,microsoft/harrier-oss-v1-270m,0.9966238471673252
swe_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9966206459257063
fra_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9966090944574553
por_Latn,lvs_Latn,microsoft/harrier-oss-v1-270m,0.9966073781291171
est_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9966018884497144
ita_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9966011877763482
bul_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,0.9965824651962776
ars_Arab,hun_Latn,microsoft/harrier-oss-v1-270m,0.9965767927724448
arb_Arab,hun_Latn,microsoft/harrier-oss-v1-270m,0.9965767927724448
acm_Arab,dan_Latn,microsoft/harrier-oss-v1-270m,0.9965744400527008
pap_Latn,fin_Latn,microsoft/harrier-oss-v1-270m,0.9965744400527008
zsm_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9965723573171898
slv_Latn,eng_Latn,microsoft/harrier-oss-v1-270m,0.9965707594513216
eng_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9965689532549034
swe_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9965533372034746
ita_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9965523399147773
azj_Latn,nob_Latn,microsoft/harrier-oss-v1-270m,0.9965509034407762
nob_Latn,nno_Latn,microsoft/harrier-oss-v1-270m,0.9965494519092256
mal_Mlym,nob_Latn,microsoft/harrier-oss-v1-270m,0.9965458445410158
tur_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9965445067841926
cym_Latn,nob_Latn,microsoft/harrier-oss-v1-270m,0.9965441726311292
arb_Arab,uzn_Latn,microsoft/harrier-oss-v1-270m,0.9965427672032916
ltz_Latn,mkd_Cyrl,microsoft/harrier-oss-v1-270m,0.9965415019762844
hrv_Latn,vec_Latn,microsoft/harrier-oss-v1-270m,0.9965415019762844
por_Latn,fur_Latn,microsoft/harrier-oss-v1-270m,0.9965415019762844
nld_Latn,oci_Latn,microsoft/harrier-oss-v1-270m,0.9965415019762844
ben_Beng,ast_Latn,microsoft/harrier-oss-v1-270m,0.9965415019762844
ron_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9965085381870843
rus_Cyrl,eng_Latn,microsoft/harrier-oss-v1-270m,0.9965066354410617
ita_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.996503670834388
ben_Beng,pan_Guru,intfloat/multilingual-e5-large,0.9965036077607354
fur_Latn,ita_Latn,microsoft/harrier-oss-v1-270m,0.9965003293807642
arb_Arab,tel_Telu,microsoft/harrier-oss-v1-270m,0.99649209486166
eng_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9964724824355973
hrv_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9964677604205778
eng_Latn,ind_Latn,intfloat/multilingual-e5-large,0.9964594942655349
kat_Geor,por_Latn,microsoft/harrier-oss-v1-270m,0.9964591567852435
epo_Latn,fur_Latn,microsoft/harrier-oss-v1-270m,0.9964591567852435
ben_Beng,ces_Latn,microsoft/harrier-oss-v1-270m,0.9964547598991647
bos_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9964542476686891
mkd_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,0.996449816616424
fin_Latn,nob_Latn,microsoft/harrier-oss-v1-270m,0.9964371931040892
khk_Cyrl,zho_Hans,microsoft/harrier-oss-v1-270m,0.9964356295878036
swe_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.996435243896042
acm_Arab,spa_Latn,microsoft/harrier-oss-v1-270m,0.9964349376114082
fra_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9964346997739728
dan_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9964290728278612
hye_Armn,kor_Hang,microsoft/harrier-oss-v1-270m,0.9964262187088272
ita_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.9964181184048051
bul_Cyrl,dan_Latn,intfloat/multilingual-e5-large,0.996416730691499
ars_Arab,fin_Latn,microsoft/harrier-oss-v1-270m,0.9964097496706192
ast_Latn,oci_Latn,microsoft/harrier-oss-v1-270m,0.9964076910408431
fra_Latn,cat_Latn,intfloat/multilingual-e5-large,0.9964040638323426
rus_Cyrl,fra_Latn,intfloat/multilingual-e5-large,0.996404047539338
swe_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9963989337716557
bul_Cyrl,bos_Latn,intfloat/multilingual-e5-large,0.9963916842299694
est_Latn,glg_Latn,microsoft/harrier-oss-v1-270m,0.9963768115942028
kor_Hang,afr_Latn,microsoft/harrier-oss-v1-270m,0.9963768115942028
kor_Hang,tel_Telu,microsoft/harrier-oss-v1-270m,0.9963768115942028
fin_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9963701711641263
ben_Beng,spa_Latn,microsoft/harrier-oss-v1-270m,0.9963524545922822
dan_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9963446706140933
oci_Latn,hun_Latn,microsoft/harrier-oss-v1-270m,0.9963438735177864
ita_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9963376638804293
eng_Latn,ceb_Latn,microsoft/harrier-oss-v1-270m,0.9963326177465521
nob_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.9963289532919488
hrv_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9963259187737801
deu_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9963210194443013
nno_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9963137827147928
bul_Cyrl,slv_Latn,microsoft/harrier-oss-v1-270m,0.996297937629014
amh_Ethi,nob_Latn,microsoft/harrier-oss-v1-270m,0.9962972896668548
epo_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.996297066777616
arz_Arab,nob_Latn,microsoft/harrier-oss-v1-270m,0.9962966429280354
por_Latn,snd_Arab,intfloat/multilingual-e5-large,0.996294466403162
ces_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9962943506956337
ben_Beng,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9962831270653794
bul_Cyrl,ita_Latn,intfloat/multilingual-e5-large,0.9962796093116326
fur_Latn,por_Latn,microsoft/harrier-oss-v1-270m,0.996277997364954
mar_Deva,tam_Taml,intfloat/multilingual-e5-large,0.9962753360918009
guj_Gujr,tel_Telu,microsoft/harrier-oss-v1-270m,0.996275188304302
nob_Latn,fin_Latn,microsoft/harrier-oss-v1-270m,0.9962722763400824
pol_Latn,ita_Latn,microsoft/harrier-oss-v1-270m,0.9962548790007806
ben_Beng,est_Latn,microsoft/harrier-oss-v1-270m,0.9962450592885376
ltz_Latn,nld_Latn,microsoft/harrier-oss-v1-270m,0.9962450592885376
srp_Cyrl,tur_Latn,intfloat/multilingual-e5-large,0.9962412087991205
cym_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9962405852641063
swe_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9962357090182667
kor_Hang,mal_Mlym,microsoft/harrier-oss-v1-270m,0.9962272692467844
ces_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9962261438625861
bul_Cyrl,hrv_Latn,intfloat/multilingual-e5-large,0.9962208433558092
nob_Latn,tha_Thai,microsoft/harrier-oss-v1-270m,0.9962183752772636
arb_Arab,azj_Latn,microsoft/harrier-oss-v1-270m,0.9962141884554108
ita_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9962138953942232
mar_Deva,oci_Latn,microsoft/harrier-oss-v1-270m,0.9962121212121212
pol_Latn,tgl_Latn,microsoft/harrier-oss-v1-270m,0.9962118544419862
fra_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9962003576134012
ben_Beng,zsm_Latn,microsoft/harrier-oss-v1-270m,0.9961964598578368
hun_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.9961901624945104
ben_Beng,oci_Latn,microsoft/harrier-oss-v1-270m,0.996188594014681
ces_Latn,est_Latn,microsoft/harrier-oss-v1-270m,0.996188594014681
arb_Arab,khk_Cyrl,microsoft/harrier-oss-v1-270m,0.996157224418094
swe_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9961494991780038
ceb_Latn,tgl_Latn,microsoft/harrier-oss-v1-270m,0.9961488430394345
tgl_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9961466307510499
ell_Grek,ast_Latn,microsoft/harrier-oss-v1-270m,0.9961462450592888
nld_Latn,vie_Latn,microsoft/harrier-oss-v1-270m,0.9961425038492037
pan_Guru,urd_Arab,intfloat/multilingual-e5-large,0.996140637101079
pol_Latn,fra_Latn,microsoft/harrier-oss-v1-270m,0.9961372507361457
amh_Ethi,zho_Hant,microsoft/harrier-oss-v1-270m,0.9961297760210804
ast_Latn,mar_Deva,microsoft/harrier-oss-v1-270m,0.9961297760210804
nld_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9961281432592908
ben_Beng,vie_Latn,microsoft/harrier-oss-v1-270m,0.9961256298346461
eng_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-270m,0.9961234121070186
spa_Latn,tgl_Latn,microsoft/harrier-oss-v1-270m,0.9961216367402792
ben_Beng,swe_Latn,microsoft/harrier-oss-v1-270m,0.9961211943793911
mkd_Cyrl,ell_Grek,intfloat/multilingual-e5-large,0.9960918818055311
ltz_Latn,nob_Latn,microsoft/harrier-oss-v1-270m,0.9960856589611532
vec_Latn,fra_Latn,microsoft/harrier-oss-v1-270m,0.9960854363028276
hrv_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.9960815047021944
srp_Cyrl,nld_Latn,intfloat/multilingual-e5-large,0.9960809474440977
bel_Cyrl,kor_Hang,microsoft/harrier-oss-v1-270m,0.9960803689064558
srd_Latn,eng_Latn,microsoft/harrier-oss-v1-270m,0.9960803689064558
nob_Latn,tel_Telu,microsoft/harrier-oss-v1-270m,0.9960710575656228
kaz_Cyrl,zho_Hant,microsoft/harrier-oss-v1-270m,0.9960541988238792
srp_Cyrl,vie_Latn,intfloat/multilingual-e5-large,0.9960539875899821
mal_Mlym,oci_Latn,microsoft/harrier-oss-v1-270m,0.996049323822937
bul_Cyrl,fur_Latn,microsoft/harrier-oss-v1-270m,0.9960474308300395
sin_Sinh,zho_Hant,microsoft/harrier-oss-v1-270m,0.9960474308300395
arb_Arab,kan_Knda,microsoft/harrier-oss-v1-270m,0.9960474308300395
bul_Cyrl,deu_Latn,microsoft/harrier-oss-v1-270m,0.9960461949659648
pol_Latn,vie_Latn,microsoft/harrier-oss-v1-270m,0.9960418382995007
tur_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9960401267923096
srd_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.9960382245353888
bos_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9960371135754242
guj_Gujr,tam_Taml,intfloat/multilingual-e5-large,0.9960338522112662
spa_Latn,deu_Latn,microsoft/harrier-oss-v1-270m,0.9960336193185908
kat_Geor,zho_Hans,microsoft/harrier-oss-v1-270m,0.9960239036325992
hrv_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9960187353629977
hun_Latn,nob_Latn,microsoft/harrier-oss-v1-270m,0.9960128458498024
ita_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9960101880641088
swe_Latn,ita_Latn,microsoft/harrier-oss-v1-270m,0.995999219359875
kat_Geor,zho_Hant,microsoft/harrier-oss-v1-270m,0.995998023715415
bos_Latn,als_Latn,intfloat/multilingual-e5-large,0.9959862086911266
mkd_Cyrl,deu_Latn,intfloat/multilingual-e5-large,0.9959825726687161
fra_Latn,ces_Latn,microsoft/harrier-oss-v1-270m,0.9959724358219928
bul_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9959684925828903
ita_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9959668598211007
ars_Arab,slv_Latn,microsoft/harrier-oss-v1-270m,0.9959650856389988
fra_Latn,vec_Latn,microsoft/harrier-oss-v1-270m,0.9959650856389988
arb_Arab,slv_Latn,microsoft/harrier-oss-v1-270m,0.9959650856389988
heb_Hebr,tgl_Latn,microsoft/harrier-oss-v1-270m,0.9959548648073238
ben_Beng,mai_Deva,microsoft/harrier-oss-v1-270m,0.9959534740918383
mkd_Cyrl,nld_Latn,intfloat/multilingual-e5-large,0.995935251137094
hrv_Latn,oci_Latn,microsoft/harrier-oss-v1-270m,0.9959156785243742
fra_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9959105102547726
dan_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9959013822164215
fra_Latn,als_Latn,intfloat/multilingual-e5-large,0.9958968181972458
azj_Latn,zho_Hans,microsoft/harrier-oss-v1-270m,0.9958863468066896
pol_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9958853760083268
rus_Cyrl,est_Latn,microsoft/harrier-oss-v1-270m,0.995882740447958
fra_Latn,fur_Latn,microsoft/harrier-oss-v1-270m,0.995882740447958
ell_Grek,zho_Hant,microsoft/harrier-oss-v1-270m,0.995882740447958
deu_Latn,vec_Latn,microsoft/harrier-oss-v1-270m,0.995882740447958
arb_Arab,sin_Sinh,intfloat/multilingual-e5-large,0.995882740447958
kor_Hang,sin_Sinh,microsoft/harrier-oss-v1-270m,0.995882740447958
arb_Arab,cym_Latn,microsoft/harrier-oss-v1-270m,0.995882740447958
slv_Latn,zho_Hant,microsoft/harrier-oss-v1-270m,0.995882740447958
acm_Arab,nld_Latn,microsoft/harrier-oss-v1-270m,0.9958827404479578
kor_Hang,tat_Cyrl,microsoft/harrier-oss-v1-270m,0.9958827404479578
acm_Arab,tur_Latn,microsoft/harrier-oss-v1-270m,0.9958745059288538
deu_Latn,swe_Latn,intfloat/multilingual-e5-large,0.9958670427932723
deu_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9958553247705673
hun_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9958348066758616
hrv_Latn,ltz_Latn,microsoft/harrier-oss-v1-270m,0.9958333333333332
ben_Beng,kat_Geor,intfloat/multilingual-e5-large,0.9958308070522968
eng_Latn,cat_Latn,intfloat/multilingual-e5-large,0.9958280934352616
oci_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9958168642951252
heb_Hebr,pap_Latn,microsoft/harrier-oss-v1-270m,0.9958078811833752
srd_Latn,por_Latn,microsoft/harrier-oss-v1-270m,0.9958078811833752
bel_Cyrl,nob_Latn,microsoft/harrier-oss-v1-270m,0.9958039754826143
fra_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9957959047028389
spa_Latn,fra_Latn,microsoft/harrier-oss-v1-270m,0.9957872301826264
arb_Arab,tha_Thai,microsoft/harrier-oss-v1-270m,0.99578667105841
ars_Arab,tha_Thai,microsoft/harrier-oss-v1-270m,0.99578667105841
heb_Hebr,nob_Latn,microsoft/harrier-oss-v1-270m,0.9957845369127092
vec_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.995773664741056
bul_Cyrl,ben_Beng,microsoft/harrier-oss-v1-270m,0.9957725896358673
ben_Beng,fur_Latn,microsoft/harrier-oss-v1-270m,0.9957700575549546
mya_Mymr,zho_Hans,microsoft/harrier-oss-v1-270m,0.9957686335403728
ast_Latn,nno_Latn,microsoft/harrier-oss-v1-270m,0.995766672940586
nld_Latn,ron_Latn,intfloat/multilingual-e5-large,0.995763754539592
kor_Hang,vie_Latn,microsoft/harrier-oss-v1-270m,0.9957592226613964
por_Latn,bak_Cyrl,microsoft/harrier-oss-v1-270m,0.9957592226613964
vec_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9957577780089222
zsm_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9957577587858479
cat_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9957509259524437
fra_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9957503930750036
nld_Latn,als_Latn,intfloat/multilingual-e5-large,0.9957456270268101
hrv_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9957177498517484
deu_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9957131517805073
eng_Latn,glg_Latn,intfloat/multilingual-e5-large,0.9957105547893146
fur_Latn,deu_Latn,microsoft/harrier-oss-v1-270m,0.995709815546772
deu_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9957072185555792
nob_Latn,urd_Arab,microsoft/harrier-oss-v1-270m,0.9956986939038476
als_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9956972227107652
jav_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9956908036978804
eng_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9956830292539487
ita_Latn,als_Latn,intfloat/multilingual-e5-large,0.995680779385341
hrv_Latn,deu_Latn,microsoft/harrier-oss-v1-270m,0.9956760456956231
glg_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9956729402002924
vec_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9956676653371116
zsm_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9956620283375451
deu_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9956616577481721
oci_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9956562911725956
spa_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9956546349997758
bos_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9956535726339348
pol_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9956448457695783
lvs_Latn,por_Latn,intfloat/multilingual-e5-large,0.9956357048748352
cat_Latn,est_Latn,microsoft/harrier-oss-v1-270m,0.9956357048748352
est_Latn,nld_Latn,microsoft/harrier-oss-v1-270m,0.9956357048748352
est_Latn,tur_Latn,microsoft/harrier-oss-v1-270m,0.9956357048748352
epo_Latn,snd_Arab,intfloat/multilingual-e5-large,0.9956357048748352
hun_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9956277827660579
ben_Beng,pol_Latn,microsoft/harrier-oss-v1-270m,0.9956263592667728
hrv_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9956216271255474
fra_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9956172883404708
sin_Sinh,tgl_Latn,intfloat/multilingual-e5-large,0.995613321896287
nno_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9956127247990415
srd_Latn,fra_Latn,microsoft/harrier-oss-v1-270m,0.9956121776773952
rus_Cyrl,deu_Latn,microsoft/harrier-oss-v1-270m,0.9956108975229996
pol_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9956104604307434
hrv_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9955897175604945
fin_Latn,pap_Latn,microsoft/harrier-oss-v1-270m,0.9955862977602108
eng_Latn,crh_Latn,microsoft/harrier-oss-v1-270m,0.9955862977602108
amh_Ethi,eng_Latn,microsoft/harrier-oss-v1-270m,0.9955840017598434
eng_Latn,cym_Latn,intfloat/multilingual-e5-large,0.9955655732562363
sin_Sinh,urd_Arab,intfloat/multilingual-e5-large,0.9955651993933051
lit_Latn,por_Latn,microsoft/harrier-oss-v1-270m,0.9955630372134592
est_Latn,vie_Latn,microsoft/harrier-oss-v1-270m,0.9955627705627704
srd_Latn,ita_Latn,microsoft/harrier-oss-v1-270m,0.9955608456102528
hrv_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.9955601092896174
spa_Latn,vec_Latn,microsoft/harrier-oss-v1-270m,0.9955596535837468
arb_Arab,kaz_Cyrl,microsoft/harrier-oss-v1-270m,0.995558558375444
npi_Deva,por_Latn,microsoft/harrier-oss-v1-270m,0.9955581335663354
ita_Latn,fur_Latn,microsoft/harrier-oss-v1-270m,0.9955533596837944
acm_Arab,fra_Latn,microsoft/harrier-oss-v1-270m,0.9955533596837944
bak_Cyrl,zho_Hans,microsoft/harrier-oss-v1-270m,0.9955533596837944
slk_Latn,zho_Hant,microsoft/harrier-oss-v1-270m,0.9955533596837944
ben_Beng,bos_Latn,microsoft/harrier-oss-v1-270m,0.9955503512880561
deu_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9955500860373908
nno_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9955469304893382
spa_Latn,hrv_Latn,microsoft/harrier-oss-v1-270m,0.9955467552421783
nld_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.9955434933056498
eng_Latn,ory_Orya,microsoft/harrier-oss-v1-270m,0.9955425750074972
ben_Beng,als_Latn,intfloat/multilingual-e5-large,0.9955315564620286
bul_Cyrl,ltz_Latn,microsoft/harrier-oss-v1-270m,0.9955298324863542
ell_Grek,eng_Latn,intfloat/multilingual-e5-large,0.9955216413575734
dan_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9955201901923214
ron_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9955154461836571
por_Latn,tgk_Cyrl,microsoft/harrier-oss-v1-270m,0.995512187088274
ast_Latn,kaz_Cyrl,microsoft/harrier-oss-v1-270m,0.9955080000111708
fur_Latn,swe_Latn,microsoft/harrier-oss-v1-270m,0.99550395256917
dan_Latn,ltz_Latn,microsoft/harrier-oss-v1-270m,0.9954984628897672
arb_Arab,tat_Cyrl,microsoft/harrier-oss-v1-270m,0.9954984628897672
tur_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9954983096020159
epo_Latn,sun_Latn,microsoft/harrier-oss-v1-270m,0.9954847544843544
swe_Latn,pol_Latn,microsoft/harrier-oss-v1-270m,0.9954789597430367
acm_Arab,heb_Hebr,microsoft/harrier-oss-v1-270m,0.9954710144927535
bul_Cyrl,nld_Latn,microsoft/harrier-oss-v1-270m,0.9954503362717901
hrv_Latn,slv_Latn,microsoft/harrier-oss-v1-270m,0.9954442456478909
deu_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9954360648854591
est_Latn,hun_Latn,microsoft/harrier-oss-v1-270m,0.9954252671643976
srd_Latn,deu_Latn,microsoft/harrier-oss-v1-270m,0.995421607378129
ast_Latn,ben_Beng,microsoft/harrier-oss-v1-270m,0.995421607378129
als_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9953953706960659
fin_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.995393685252436
ben_Beng,hne_Deva,microsoft/harrier-oss-v1-270m,0.9953921541048252
uzn_Latn,zho_Hant,microsoft/harrier-oss-v1-270m,0.9953901871854188
bos_Latn,ltz_Latn,microsoft/harrier-oss-v1-270m,0.9953886693017128
afr_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9953862105167341
tgl_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9953844444934966
ron_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9953813277322687
hun_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9953755504561423
mkd_Cyrl,est_Latn,microsoft/harrier-oss-v1-270m,0.995366710584102
bul_Cyrl,vec_Latn,microsoft/harrier-oss-v1-270m,0.9953557312252964
dan_Latn,swe_Latn,intfloat/multilingual-e5-large,0.9953497252952546
pbt_Arab,por_Latn,microsoft/harrier-oss-v1-270m,0.9953474967061924
srp_Cyrl,pol_Latn,intfloat/multilingual-e5-large,0.9953458596589388
swe_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9953449897097437
est_Latn,fin_Latn,microsoft/harrier-oss-v1-270m,0.9953344481605352
ory_Orya,urd_Arab,microsoft/harrier-oss-v1-270m,0.9953185661109121
ast_Latn,ell_Grek,microsoft/harrier-oss-v1-270m,0.9953138100371302
ltz_Latn,spa_Latn,microsoft/harrier-oss-v1-270m,0.9953112159041992
nld_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9953097648871743
pol_Latn,nld_Latn,microsoft/harrier-oss-v1-270m,0.9953090882349613
sin_Sinh,als_Latn,intfloat/multilingual-e5-large,0.9952974972792202
srp_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,0.9952927959721438
ind_Latn,vec_Latn,microsoft/harrier-oss-v1-270m,0.9952898550724638
hun_Latn,oci_Latn,microsoft/harrier-oss-v1-270m,0.9952898550724638
mkd_Cyrl,sin_Sinh,intfloat/multilingual-e5-large,0.9952894179551344
heb_Hebr,fra_Latn,intfloat/multilingual-e5-large,0.9952866924000211
mal_Mlym,tgl_Latn,intfloat/multilingual-e5-large,0.9952865859888596
bos_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9952727790995279
mal_Mlym,sin_Sinh,intfloat/multilingual-e5-large,0.9952682807044634
por_Latn,swh_Latn,microsoft/harrier-oss-v1-270m,0.995260576782316
eng_Latn,aeb_Arab,microsoft/harrier-oss-v1-270m,0.9952598063009962
swe_Latn,ron_Latn,intfloat/multilingual-e5-large,0.995259225212896
dan_Latn,nld_Latn,intfloat/multilingual-e5-large,0.995257522049998
tgl_Latn,tur_Latn,microsoft/harrier-oss-v1-270m,0.9952538961586395
mkd_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9952479766610203
mag_Deva,npi_Deva,microsoft/harrier-oss-v1-270m,0.9952425797468047
srd_Latn,als_Latn,microsoft/harrier-oss-v1-270m,0.9952314648460894
nld_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9952276429913633
ltz_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9952239789196312
epo_Latn,ltz_Latn,microsoft/harrier-oss-v1-270m,0.9952239789196312
nld_Latn,crh_Latn,microsoft/harrier-oss-v1-270m,0.9952239789196312
por_Latn,sun_Latn,microsoft/harrier-oss-v1-270m,0.9952225364676937
swe_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9952218686347084
ben_Beng,slv_Latn,microsoft/harrier-oss-v1-270m,0.9952062370986107
arb_Arab,npi_Deva,microsoft/harrier-oss-v1-270m,0.9952042442258022
rus_Cyrl,crh_Latn,microsoft/harrier-oss-v1-270m,0.9952004517221908
nob_Latn,est_Latn,microsoft/harrier-oss-v1-270m,0.995192993358054
srp_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9951927401749666
azj_Latn,kor_Hang,microsoft/harrier-oss-v1-270m,0.9951834739878218
hrv_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9951795611934293
nld_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9951697892271663
eng_Latn,slk_Latn,microsoft/harrier-oss-v1-270m,0.9951667036930757
hrv_Latn,rus_Cyrl,microsoft/harrier-oss-v1-270m,0.9951649102263855
mkd_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9951610473239004
ind_Latn,eng_Latn,microsoft/harrier-oss-v1-270m,0.995160284680191
kor_Hang,tha_Thai,microsoft/harrier-oss-v1-270m,0.9951581027667984
epo_Latn,eus_Latn,intfloat/multilingual-e5-large,0.9951530880979904
